date,Battery (Charging) -  MW,Battery (Discharging) -  MW,Bioenergy (Biomass) -  MW,Bioenergy (Biomass) Emissions Vol - tCO₂e,Coal (Black) -  MW,Coal (Black) Emissions Vol - tCO₂e,Coal (Brown) -  MW,Coal (Brown) Emissions Vol - tCO₂e,Distillate -  MW,Distillate Emissions Vol - tCO₂e,Gas (CCGT) -  MW,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) -  MW,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Reciprocating) -  MW,Gas (Reciprocating) Emissions Vol - tCO₂e,Gas (Steam) -  MW,Gas (Steam) Emissions Vol - tCO₂e,Gas (Waste Coal Mine) -  MW,Gas (Waste Coal Mine) Emissions Vol - tCO₂e,Hydro -  MW,Pumps -  MW,Solar (Rooftop) -  MW,Solar (Utility) -  MW,Wind -  MW,Price - AUD/MWh,Wind (Curtailment) -  MW,Solar (Utility) (Curtailment) -  MW,Emissions Intensity - kgCO₂e/MWh
2026-06-14 16:25:00,-2.68,791.25,62.82,0.14,10148.27,754.1,4592.69,452.36,0.5,0.04,891.16,31.97,651.39,28.65,0.0,0.0,42.0,2.02,31.25,1.6,2751.14,0.0,1525.55,2171.49,1600.09,78.97,0.0,0.0,603.81
2026-06-14 16:30:00,-35.48,883.74,60.92,0.14,10323.01,766.26,4615.16,457.09,0.5,0.04,988.47,34.56,711.45,32.14,0.0,0.0,40.0,1.97,31.68,1.59,2780.79,0.0,1340.68,1921.55,1623.06,76.12,0.0,0.0,614.01
2026-06-14 16:35:00,-33.49,944.6,65.81,0.14,10367.47,774.61,4625.09,458.62,0.5,0.04,1013.02,36.64,703.2,33.41,0.0,0.0,40.0,1.92,36.76,1.74,3034.66,0.0,1190.21,1686.09,1653.93,69.02,0.0,0.21,619.3
2026-06-14 16:40:00,-4.84,1423.25,64.78,0.15,10396.92,777.5,4649.16,460.28,0.5,0.04,937.27,35.79,751.57,34.27,86.84,2.13,41.0,1.94,42.49,2.03,3031.85,0.0,1039.75,1358.64,1636.25,81.6,0.0,0.0,619.5
2026-06-14 16:45:00,-22.64,1531.17,67.47,0.15,10589.54,785.92,4627.81,460.43,0.5,0.04,964.89,34.98,791.66,36.35,86.15,4.25,40.0,1.94,46.86,2.29,3104.58,0.0,889.29,1062.37,1698.0,81.36,0.0,0.0,624.71
2026-06-14 16:50:00,-20.73,1625.79,65.52,0.15,10768.3,799.83,4619.41,458.98,0.5,0.04,994.7,35.94,860.75,38.91,85.37,4.21,40.0,1.92,44.07,2.33,3135.64,0.0,738.83,864.15,1750.04,76.53,0.0,0.0,629.9
2026-06-14 16:55:00,-4.68,2219.57,64.74,0.15,10656.88,802.45,4650.19,460.07,0.5,0.04,948.26,35.68,885.89,41.12,87.97,4.26,42.0,1.97,43.41,2.24,3104.3,0.0,588.37,638.7,1808.86,83.2,0.0,0.0,628.55
2026-06-14 17:00:00,-3.07,2348.92,63.94,0.14,10822.0,804.54,4638.28,461.0,0.5,0.04,1001.93,35.81,886.03,41.71,85.92,4.27,40.0,1.97,43.79,2.24,3175.82,0.0,437.9,463.14,1813.52,87.74,0.0,0.0,628.25
2026-06-14 17:05:00,-2.79,2631.67,63.2,0.14,10911.36,813.99,4627.94,459.9,0.5,0.04,1000.11,36.67,880.77,41.59,86.31,4.23,40.0,1.92,41.74,2.2,3188.8,0.0,377.15,326.2,1830.73,80.47,0.0,0.0,627.92
2026-06-14 17:10:00,-12.63,2502.38,63.82,0.14,10947.5,818.42,4602.63,458.15,0.5,0.04,997.2,36.65,898.12,41.87,147.28,5.74,40.0,1.92,42.58,2.17,3420.89,0.0,316.39,199.42,1833.87,84.52,0.0,0.0,630.05
2026-06-14 17:15:00,-15.27,2540.91,61.04,0.14,11060.28,823.68,4634.78,458.5,0.5,0.04,1038.96,37.41,898.61,42.28,149.28,7.29,40.0,1.92,43.49,2.21,3432.93,0.0,255.63,125.64,1835.86,80.52,0.0,0.0,631.42
2026-06-14 17:20:00,-3.06,2675.1,64.6,0.14,11106.11,829.47,4637.44,460.18,0.5,0.04,1041.52,38.21,954.99,43.52,148.62,7.32,42.0,1.97,44.25,2.26,3459.24,0.0,194.88,76.11,1884.68,82.47,0.0,0.0,630.43
2026-06-14 17:25:00,-3.05,2784.65,63.66,0.15,11166.09,833.35,4636.28,460.24,0.5,0.04,1097.22,39.23,937.45,44.33,149.72,7.33,41.0,1.99,44.03,2.27,3483.47,0.0,134.12,36.0,1943.1,83.95,0.0,0.0,628.61
2026-06-14 17:30:00,-8.07,2955.15,64.49,0.15,11168.73,835.61,4632.0,459.98,0.5,0.04,1075.49,39.87,975.84,44.73,148.88,7.34,41.0,1.97,45.67,2.31,3518.5,0.0,73.37,17.46,2014.26,85.06,0.0,0.0,625.07
2026-06-14 17:35:00,-4.42,2987.46,62.67,0.14,11231.59,838.06,4644.97,460.41,0.5,0.04,1137.17,40.57,1033.35,46.86,149.65,7.34,41.0,1.97,43.89,2.3,3538.94,0.0,61.7,10.61,2072.69,87.36,0.0,0.0,620.93
2026-06-14 17:40:00,-4.72,3155.58,62.3,0.14,11244.98,840.74,4633.78,460.51,0.5,0.04,1088.18,40.78,1033.55,48.19,149.81,7.36,41.0,1.97,42.92,2.23,3607.25,0.0,50.04,6.22,2073.62,83.73,0.0,0.0,618.86
2026-06-14 17:45:00,-4.94,3143.84,61.72,0.14,11277.82,842.21,4627.22,459.65,0.5,0.04,1095.33,40.08,1032.76,48.18,150.07,7.37,40.0,1.94,42.75,2.2,3611.4,0.0,38.37,3.6,2119.86,82.77,0.0,0.0,617.53
2026-06-14 17:50:00,-3.23,3162.86,61.82,0.14,11319.41,844.85,4648.81,460.39,0.5,0.04,1105.68,40.39,1035.0,48.21,148.81,7.34,40.0,1.92,45.01,2.25,3629.4,0.0,26.71,1.02,2157.7,82.1,0.0,0.0,616.02
2026-06-14 17:55:00,-5.31,3144.15,61.66,0.14,11294.81,845.4,4613.72,459.72,0.5,0.04,1105.49,40.58,1029.9,48.15,148.21,7.3,40.0,1.92,45.04,2.3,3632.34,0.0,15.04,0.9,2207.1,82.26,0.0,0.0,617.07
2026-06-14 18:00:00,-10.36,2984.48,61.78,0.14,11306.96,844.86,4618.81,458.25,0.5,0.04,1115.37,40.77,1080.61,49.36,147.39,7.26,40.0,1.92,46.87,2.35,3676.66,0.0,3.38,0.15,2261.03,83.68,0.0,0.0,616.81
2026-06-14 18:05:00,-4.44,2892.8,62.74,0.14,11369.88,847.55,4641.97,459.63,0.4,0.04,1130.12,41.21,1109.11,51.43,149.34,7.29,42.0,1.97,47.08,2.4,3701.37,0.0,2.81,0.55,2361.57,87.52,0.0,0.0,615.84
2026-06-14 18:10:00,-17.34,2764.77,67.17,0.15,11369.26,849.72,4623.66,459.85,0.5,0.04,1172.16,42.17,1148.85,53.23,148.33,7.31,40.0,1.97,46.96,2.41,3679.87,0.0,2.25,0.5,2413.12,83.25,0.0,0.0,619.16
2026-06-14 18:15:00,-4.58,2697.06,59.72,0.14,11389.05,850.08,4648.03,460.17,0.5,0.04,1138.81,42.3,1162.89,54.64,149.94,7.33,41.0,1.94,46.97,2.4,3709.37,0.0,1.69,0.11,2483.29,83.35,0.0,0.0,618.69
2026-06-14 18:20:00,-6.84,2682.97,59.33,0.14,11399.42,850.82,4632.0,460.58,0.5,0.04,1132.69,41.58,1159.63,54.91,150.21,7.37,40.0,1.94,47.09,2.41,3663.88,0.0,1.13,0.33,2529.76,89.59,0.0,0.0,619.73
2026-06-14 18:25:00,-14.16,2442.75,61.87,0.14,11457.5,853.12,4626.16,459.5,0.5,0.04,1186.1,42.33,1158.89,54.82,149.28,7.36,40.0,1.92,46.86,2.4,3735.55,0.0,0.56,0.11,2578.46,82.9,0.0,0.0,621.02
2026-06-14 18:30:00,-4.35,2394.28,62.05,0.14,11457.01,855.02,4639.81,459.86,0.5,0.04,1150.83,42.65,1161.5,54.86,148.79,7.32,42.0,1.97,47.39,2.41,3679.42,0.0,0.0,0.11,2646.95,82.15,0.0,0.0,623.18
2026-06-14 18:35:00,-3.53,2348.35,61.8,0.14,11466.4,855.17,4647.22,460.89,0.5,0.04,1166.89,42.37,1121.22,53.86,150.35,7.35,41.0,1.99,47.41,2.43,3699.15,0.0,0.0,0.11,2719.84,83.4,0.0,0.0,622.24
2026-06-14 18:40:00,-3.87,2187.72,62.34,0.14,11398.24,852.95,4636.03,460.71,0.5,0.04,1173.25,42.78,1160.41,53.82,149.86,7.38,42.0,1.99,47.12,2.42,3790.18,0.0,0.0,0.11,2775.17,81.82,0.0,0.0,622.44
2026-06-14 18:45:00,-27.86,2055.27,62.59,0.14,11382.84,850.01,4638.47,460.28,0.5,0.04,1177.45,42.97,1120.18,53.79,149.31,7.35,40.0,1.97,47.31,2.42,3800.42,0.0,0.0,0.11,2879.01,80.6,0.0,0.0,623.14
2026-06-14 18:50:00,-20.16,1968.34,63.31,0.15,11335.05,847.89,4625.84,459.81,0.4,0.04,1182.21,43.14,1110.38,52.48,150.06,7.36,40.0,1.92,46.84,2.4,3744.37,0.0,0.0,0.11,2968.16,78.54,0.0,0.0,624.0
2026-06-14 18:55:00,-8.0,1975.47,63.51,0.15,11171.65,840.0,4648.22,460.28,0.5,0.04,1170.28,43.03,1114.61,52.33,151.22,7.4,42.0,1.97,47.16,2.41,3762.76,0.0,0.0,0.11,3055.87,79.0,1.02,0.0,621.11
2026-06-14 19:00:00,-5.56,1940.83,61.99,0.14,11095.85,830.91,4645.69,461.23,0.5,0.04,1171.32,42.86,1113.09,52.39,151.37,7.43,42.0,2.02,47.44,2.44,3744.18,0.0,0.0,0.11,3200.6,82.06,3.73,0.0,617.2
2026-06-14 19:05:00,-8.51,1571.86,63.79,0.15,11239.86,833.49,4637.25,460.7,0.5,0.04,1192.98,43.24,1155.96,53.5,148.36,7.36,40.0,1.97,47.28,2.43,3692.4,0.0,0.0,0.11,3292.76,77.46,12.6,0.0,621.79
2026-06-14 19:10:00,-6.83,1766.78,67.46,0.16,11144.78,835.36,4647.13,460.78,0.5,0.04,1170.14,43.22,1117.87,53.62,149.48,7.32,42.0,1.97,47.3,2.43,3515.62,0.0,0.0,0.11,3383.23,78.1,3.73,0.0,623.34
2026-06-14 19:15:00,-5.23,1634.22,67.77,0.16,11077.85,829.13,4629.56,460.4,0.5,0.04,1160.98,42.66,1109.94,52.41,148.64,7.33,41.0,1.99,47.53,2.44,3471.52,0.0,0.0,0.11,3452.18,75.74,3.73,0.0,624.47
2026-06-14 19:20:00,-7.95,1496.69,68.76,0.16,11045.73,825.36,4643.91,460.23,0.5,0.04,1170.7,42.69,1113.99,52.31,148.27,7.3,41.0,1.97,47.35,2.43,3465.25,0.0,0.0,0.11,3540.94,72.36,3.73,0.0,624.07
2026-06-14 19:25:00,-18.32,1374.45,69.69,0.16,10989.26,822.13,4648.81,461.15,0.5,0.04,1156.94,42.52,1159.83,53.6,149.9,7.33,42.0,1.99,48.68,2.5,3432.51,0.0,0.0,0.11,3599.47,74.51,12.6,0.0,626.44
2026-06-14 19:30:00,-22.63,1213.27,70.57,0.16,10997.24,820.33,4645.16,461.22,0.5,0.04,1155.69,42.13,1163.54,54.92,151.11,7.4,42.0,2.02,48.74,2.51,3381.58,0.0,0.0,0.11,3693.09,73.9,12.6,0.0,628.81
2026-06-14 19:35:00,-2.36,1161.52,69.67,0.16,11046.87,822.41,4668.0,462.16,0.5,0.04,1159.55,42.18,1170.52,55.18,151.51,7.44,44.0,2.06,47.1,2.43,3395.55,0.0,0.0,0.11,3647.51,72.52,3.73,0.0,629.85
2026-06-14 19:40:00,-22.49,1133.05,70.91,0.16,10932.68,819.99,4631.84,461.52,0.5,0.04,1152.78,42.13,1162.56,55.16,148.39,7.37,40.0,2.02,47.59,2.46,3407.36,0.0,0.0,0.11,3682.45,65.09,18.71,0.0,632.5
2026-06-14 19:45:00,-49.36,1127.15,65.55,0.15,10916.35,815.17,4636.16,459.96,0.5,0.04,1103.39,41.39,1164.65,55.03,149.63,7.32,42.0,1.97,48.24,2.49,3389.91,0.0,0.0,0.11,3763.71,66.6,12.6,0.0,629.88
2026-06-14 19:50:00,-3.41,1088.2,62.18,0.15,10950.91,815.86,4636.81,460.22,0.5,0.04,1075.87,40.29,1167.13,55.13,150.81,7.38,42.0,2.02,46.4,2.4,3362.9,0.0,0.0,0.11,3863.12,69.89,15.14,0.0,627.82
2026-06-14 19:55:00,-43.2,974.07,59.03,0.14,10899.01,815.11,4613.22,459.13,0.5,0.04,1104.15,40.3,1176.5,55.74,150.53,7.4,41.0,1.99,45.64,2.36,3358.99,0.0,0.0,0.11,3950.42,75.0,18.55,0.0,629.95
2026-06-14 20:00:00,-9.21,753.98,63.71,0.15,10874.86,812.08,4612.78,457.94,0.5,0.04,1160.71,41.73,1192.34,56.4,149.54,7.37,42.0,1.99,43.54,2.25,3348.22,0.0,0.0,0.11,4047.74,71.47,12.6,0.0,630.09
2026-06-14 20:05:00,-29.16,639.91,64.01,0.15,10902.12,812.2,4614.69,458.01,0.5,0.04,1170.74,42.85,1189.73,56.39,150.09,7.36,41.0,1.99,42.45,2.19,3341.82,0.0,0.0,0.14,4050.61,72.33,12.6,0.0,633.12
2026-06-14 20:10:00,-3.16,658.71,64.74,0.15,10867.96,812.09,4636.63,459.2,0.4,0.04,1157.49,42.8,1151.64,55.31,149.58,7.36,43.0,2.02,41.7,2.15,3371.08,0.0,0.0,0.11,4059.25,77.72,18.71,0.0,632.59
2026-06-14 20:15:00,-18.34,616.11,69.1,0.16,10788.74,807.98,4624.97,459.72,0.4,0.04,1167.31,42.71,1144.05,54.09,150.13,7.36,42.0,2.04,42.05,2.17,3400.91,0.0,0.0,0.11,4079.71,69.92,22.73,0.0,632.59
2026-06-14 20:20:00,-47.31,649.71,70.67,0.16,10744.86,803.56,4595.69,457.72,0.4,0.04,1091.96,41.52,1139.13,53.78,148.62,7.34,40.0,1.97,45.28,2.32,3367.41,0.0,0.0,0.11,4089.78,65.9,18.71,0.0,633.12
2026-06-14 20:25:00,-16.99,657.06,70.28,0.16,10741.77,801.88,4601.53,456.54,0.5,0.04,1042.47,39.37,1140.86,53.7,149.81,7.33,42.0,1.97,44.94,2.3,3245.13,0.0,0.0,0.11,4069.64,75.2,18.71,0.0,634.36
2026-06-14 20:30:00,-21.96,501.04,71.44,0.16,10710.31,800.54,4613.22,457.38,0.4,0.04,1113.55,39.74,1144.29,53.84,151.83,7.41,41.0,1.99,43.9,2.25,3220.43,0.0,0.0,0.11,4146.15,71.46,18.71,0.0,635.7
2026-06-14 20:35:00,-24.29,472.84,66.81,0.15,10654.69,797.2,4605.13,457.57,0.5,0.04,1127.46,41.17,1138.43,53.77,148.87,7.39,41.0,1.97,44.16,2.26,3202.03,0.0,0.0,0.11,4224.54,67.79,18.71,0.0,635.67
2026-06-14 20:40:00,-20.51,535.14,66.48,0.15,10544.87,790.86,4611.34,457.48,0.5,0.04,1132.3,41.5,1142.59,53.73,150.41,7.35,42.0,1.99,44.79,2.3,3263.29,0.0,0.0,0.11,4261.12,66.23,22.1,0.0,631.05
2026-06-14 20:45:00,-15.34,597.34,69.31,0.16,10585.85,788.28,4628.28,458.63,0.5,0.04,1104.67,41.12,1093.67,52.52,151.43,7.42,43.0,2.04,43.8,2.24,3138.44,0.0,0.0,0.11,4317.1,72.39,18.71,0.0,630.07
2026-06-14 20:50:00,-52.85,495.21,73.42,0.17,10561.82,788.94,4585.88,457.39,0.5,0.04,1152.75,41.45,1064.57,50.49,148.46,7.37,39.0,1.97,44.98,2.31,3120.3,0.0,0.0,0.11,4390.03,69.03,18.71,0.0,632.27
2026-06-14 20:55:00,-17.27,437.68,71.72,0.16,10516.51,786.24,4631.19,457.53,0.5,0.04,1126.05,41.73,1037.16,49.18,151.11,7.36,43.0,1.97,44.85,2.3,3145.16,0.0,0.0,0.11,4446.37,68.55,22.1,0.0,630.34
2026-06-14 21:00:00,-63.85,406.35,73.11,0.17,10411.17,780.44,4583.59,457.41,0.5,0.04,1121.94,41.13,1022.71,48.28,148.97,7.37,40.0,1.99,44.92,2.29,3113.28,0.0,0.0,0.11,4494.65,61.3,22.1,0.0,632.72
2026-06-14 21:05:00,-45.99,287.24,72.58,0.17,10340.15,773.57,4583.81,455.1,0.5,0.04,1122.93,41.07,1023.98,47.99,148.67,7.31,40.0,1.92,45.99,2.35,3110.22,0.0,0.0,0.11,4590.15,70.39,22.1,0.0,630.1
2026-06-14 21:10:00,-35.63,363.79,72.95,0.17,10260.56,767.71,4603.59,456.08,0.5,0.04,1154.0,41.61,901.36,45.21,151.25,7.37,40.0,1.92,45.88,2.34,3045.3,0.0,0.0,0.11,4646.71,67.3,22.1,0.0,628.48
2026-06-14 21:15:00,-37.04,458.23,72.36,0.16,10159.47,760.94,4605.94,457.15,0.5,0.04,1131.61,41.76,805.15,40.17,148.64,7.37,40.0,1.92,46.68,2.39,3034.2,0.0,0.0,0.11,4705.1,70.84,18.71,0.0,625.44
2026-06-14 21:20:00,-18.61,368.22,72.53,0.17,10121.73,755.87,4623.69,458.14,0.5,0.04,1165.77,41.96,761.96,36.92,150.64,7.35,42.0,1.97,46.85,2.39,3039.76,0.0,0.0,0.11,4705.87,70.96,20.92,0.0,624.29
2026-06-14 21:25:00,-24.44,347.39,73.18,0.17,10088.97,753.38,4611.72,458.44,0.5,0.04,1163.12,42.48,733.6,35.24,150.18,7.39,0.0,1.01,46.16,2.36,3020.57,0.0,0.0,0.11,4759.74,65.5,15.75,0.0,624.97
2026-06-14 21:30:00,-17.28,339.48,69.42,0.16,10038.01,750.32,4603.97,457.44,0.5,0.04,1121.5,41.74,732.82,34.54,149.36,7.36,0.0,0.0,46.3,2.37,3022.46,0.0,0.0,0.11,4761.81,61.42,18.71,0.0,624.39
2026-06-14 21:35:00,-44.44,316.12,66.4,0.15,9972.77,745.96,4592.94,456.51,0.5,0.04,1061.14,40.03,730.7,34.49,149.66,7.35,0.0,0.0,45.66,2.33,3001.95,0.0,0.0,0.11,4746.81,71.73,19.29,0.0,626.71
2026-06-14 21:40:00,-5.96,304.58,65.66,0.15,9982.06,743.93,4627.63,457.68,0.5,0.04,1059.34,38.99,625.97,32.03,151.43,7.4,0.0,0.0,46.67,2.39,2962.44,0.0,0.0,0.11,4788.41,73.96,26.11,0.0,625.44
2026-06-14 21:45:00,-8.24,314.64,66.53,0.15,9946.5,742.99,4622.03,459.11,0.5,0.04,984.6,37.74,596.85,28.95,151.23,7.44,0.0,0.0,45.01,2.3,3018.58,0.0,0.0,0.11,4848.78,70.57,27.03,0.0,624.09
2026-06-14 21:50:00,-33.59,390.08,69.65,0.16,9874.62,738.94,4593.13,457.42,0.4,0.04,953.57,35.97,594.33,28.23,149.14,7.38,0.0,0.0,45.22,2.31,2988.26,0.0,0.0,0.11,4803.83,67.3,18.71,0.0,624.08
2026-06-14 21:55:00,-48.07,372.66,65.03,0.15,9876.91,736.3,4598.28,456.28,0.4,0.04,853.66,33.76,594.7,28.17,148.82,7.32,0.0,0.0,45.86,2.34,2906.96,0.0,0.0,0.11,4780.63,70.74,22.1,0.0,627.07
2026-06-14 22:00:00,-100.63,270.37,64.71,0.15,9781.63,732.84,4581.88,455.74,0.5,0.04,916.53,33.14,591.14,28.09,148.71,7.31,0.0,0.0,44.97,2.3,2840.16,0.0,0.0,0.11,4831.35,61.75,22.1,0.0,630.56
2026-06-14 22:05:00,-14.41,252.62,65.73,0.15,9726.28,727.14,4626.09,457.11,0.5,0.04,928.48,34.41,558.86,27.27,151.1,7.37,0.0,0.0,45.33,2.31,2866.85,0.0,0.0,0.11,4797.06,71.51,22.1,0.0,627.78
2026-06-14 22:10:00,-14.16,242.3,66.68,0.16,9829.5,728.91,4624.06,459.16,0.5,0.04,928.62,34.63,537.62,25.84,151.71,7.44,0.0,0.0,45.43,2.32,2683.38,0.0,0.0,0.11,4813.4,71.2,18.71,0.0,631.64
2026-06-14 22:15:00,-26.44,219.24,65.77,0.15,9908.54,735.84,4592.97,457.51,0.5,0.04,923.71,34.53,466.62,23.41,149.68,7.41,0.0,0.0,43.44,2.21,2654.5,0.0,0.0,0.11,4776.78,69.64,18.71,0.0,636.51
2026-06-14 22:20:00,-28.1,230.64,70.19,0.16,9882.43,737.7,4613.69,457.01,0.5,0.04,927.93,34.52,456.23,21.42,147.97,7.31,0.0,0.0,45.74,2.34,2632.31,0.0,0.0,0.11,4846.55,66.28,12.6,0.0,634.85
2026-06-14 22:25:00,-108.11,189.51,70.38,0.16,9759.86,731.89,4588.44,456.79,0.5,0.04,922.3,34.5,453.31,21.12,148.85,7.29,0.0,0.0,44.82,2.29,2612.82,0.0,0.0,0.11,4847.66,61.85,12.6,0.0,639.55
2026-06-14 22:30:00,-68.39,118.38,69.89,0.16,9691.48,724.37,4619.44,457.06,0.5,0.04,924.85,34.44,346.61,18.6,148.49,7.31,0.0,0.0,44.92,2.29,2615.95,0.0,0.0,0.11,4925.33,61.53,18.71,0.0,637.07
2026-06-14 22:35:00,-59.3,118.96,68.25,0.16,9631.96,719.15,4631.69,459.18,0.5,0.04,925.32,34.5,215.49,13.13,149.92,7.33,0.0,0.0,45.35,2.32,2611.85,0.0,0.0,0.11,4937.07,62.18,18.71,0.0,637.09
2026-06-14 22:40:00,-117.86,231.8,69.68,0.16,9450.63,709.86,4597.56,458.13,0.5,0.04,923.82,34.48,201.58,9.8,148.03,7.32,0.0,0.0,43.64,2.22,2536.47,0.0,0.0,0.11,5023.77,61.57,18.71,0.0,634.54
2026-06-14 22:45:00,-91.33,146.62,66.83,0.15,9411.51,701.48,4621.81,457.66,0.5,0.04,929.13,34.55,90.2,6.9,149.02,7.3,0.0,0.0,45.22,2.31,2546.65,0.0,0.0,0.11,5101.14,61.49,22.1,0.0,631.03
2026-06-14 22:50:00,-54.75,164.59,66.46,0.15,9349.82,697.74,4628.94,459.17,0.5,0.04,908.36,34.29,87.0,4.27,150.47,7.36,0.0,0.0,43.92,2.24,2543.06,0.0,0.0,0.11,5074.36,61.54,22.1,0.0,629.85
2026-06-14 22:55:00,-97.87,133.56,67.06,0.15,9272.69,692.71,4618.91,458.99,0.4,0.04,923.17,34.18,97.7,4.44,149.05,7.36,0.0,0.0,45.29,2.31,2530.71,0.0,0.0,0.11,5076.9,61.0,12.6,0.0,631.19
2026-06-14 23:00:00,-85.38,43.85,66.25,0.15,9259.39,689.43,4606.09,457.88,0.4,0.04,905.29,34.1,86.27,4.42,149.6,7.34,0.0,0.0,43.66,2.24,2520.59,0.0,0.0,0.11,5001.02,61.11,22.1,0.0,634.92
2026-06-14 23:05:00,-127.91,17.26,66.1,0.15,9198.66,686.76,4606.22,457.31,0.4,0.04,922.93,34.1,180.26,6.33,150.33,7.37,0.0,0.0,42.66,2.19,2510.5,0.0,0.0,0.11,4971.73,67.68,22.1,0.0,635.82
2026-06-14 23:10:00,-48.25,88.95,67.41,0.15,9160.1,683.16,4621.91,458.09,0.4,0.04,927.5,34.51,288.32,10.97,11.17,3.97,0.0,0.0,44.44,2.28,2440.93,0.0,0.0,0.11,4936.68,64.88,22.1,0.0,635.24
2026-06-14 23:15:00,-9.07,103.34,67.82,0.15,9104.34,679.63,4627.47,459.1,0.5,0.04,928.24,34.6,419.82,16.49,0.0,0.27,0.0,0.0,44.54,2.29,2434.08,0.0,0.0,0.11,4889.47,71.52,18.71,0.0,632.93
2026-06-14 23:20:00,-118.36,103.63,68.74,0.15,9114.36,677.98,4569.03,456.54,0.4,0.04,925.36,34.56,453.29,20.26,0.0,0.0,0.0,0.0,43.71,2.24,2465.89,0.0,0.0,0.11,4861.52,65.61,22.1,0.0,635.97
2026-06-14 23:25:00,-120.01,45.02,69.44,0.16,9027.87,675.04,4554.75,453.01,0.4,0.04,924.73,34.5,453.92,21.07,0.0,0.0,0.0,0.0,43.88,2.25,2395.05,0.0,0.0,0.11,4898.64,66.65,22.1,0.0,638.43
2026-06-14 23:30:00,-70.31,78.84,73.95,0.16,8970.32,669.3,4559.34,452.55,0.4,0.04,925.97,34.5,455.25,21.09,0.0,0.0,0.0,0.0,43.87,2.25,2389.28,0.0,0.0,0.11,4853.53,60.67,18.71,0.0,635.48
2026-06-14 23:35:00,-89.0,14.68,72.56,0.16,8934.4,665.46,4576.44,453.63,0.4,0.04,919.22,34.41,457.47,21.19,0.0,0.0,0.0,0.0,43.44,2.23,2387.86,0.0,0.0,0.11,4887.32,69.99,18.71,0.0,636.14
2026-06-14 23:40:00,-81.94,60.1,72.4,0.16,8925.73,663.78,4561.81,453.73,0.5,0.04,923.5,34.37,457.52,21.24,0.0,0.0,0.0,0.0,41.67,2.14,2351.72,0.0,0.0,0.11,4891.74,60.32,22.1,0.0,635.24
2026-06-14 23:45:00,-89.37,2.38,67.76,0.16,8877.75,661.65,4562.97,453.03,0.5,0.04,928.41,34.53,424.84,20.47,0.0,0.0,0.0,0.0,43.05,2.21,2359.01,0.0,0.0,0.11,4907.3,58.31,22.1,0.0,636.87
2026-06-14 23:50:00,-37.39,15.43,66.38,0.15,8885.19,659.9,4583.63,454.1,0.5,0.04,904.98,34.21,311.11,17.13,0.0,0.0,0.0,0.0,43.77,2.25,2360.11,0.0,0.0,0.11,4851.92,59.95,22.1,0.0,637.39
2026-06-14 23:55:00,-11.1,21.76,66.19,0.15,8854.4,658.96,4585.03,455.19,0.5,0.04,924.33,34.14,268.56,13.54,0.0,0.0,0.0,0.0,43.42,2.23,2358.66,0.0,0.0,0.11,4839.24,65.64,18.71,0.0,636.46
2026-06-15 00:00:00,-196.94,76.39,65.85,0.15,8837.31,657.15,4585.41,455.28,0.5,0.04,927.07,34.52,385.42,15.23,0.0,0.0,0.0,0.0,41.95,2.15,2364.42,0.0,0.0,0.11,4795.68,58.7,18.71,0.0,638.59
2026-06-15 00:05:00,-65.93,29.87,63.56,0.15,8809.76,655.49,4557.09,453.94,0.5,0.04,913.27,34.32,284.75,15.59,0.0,0.0,0.0,0.0,41.91,2.15,2334.8,0.0,0.0,0.11,4759.04,59.04,18.71,0.0,641.55
2026-06-15 00:10:00,-8.94,180.5,63.17,0.15,8840.05,655.57,4579.44,453.69,0.5,0.04,925.53,34.29,258.53,12.71,0.0,0.0,0.0,0.0,41.89,2.15,2266.65,0.0,0.0,0.11,4707.59,71.74,18.71,0.0,636.16
2026-06-15 00:15:00,-21.02,30.97,64.99,0.15,8871.68,658.19,4553.22,453.47,0.4,0.04,926.07,34.51,373.2,14.72,0.0,0.0,0.0,0.0,42.12,2.16,2260.36,0.0,0.0,0.11,4648.4,70.94,18.69,0.0,641.77
2026-06-15 00:20:00,-36.83,11.49,62.26,0.15,8874.37,660.0,4538.69,451.43,0.4,0.04,928.28,34.57,455.27,19.25,0.0,0.0,0.0,0.0,43.07,2.21,2183.95,0.0,0.0,0.11,4644.85,58.9,18.69,0.0,645.53
2026-06-15 00:25:00,-21.71,152.35,62.86,0.15,8785.46,656.64,4562.22,451.89,0.4,0.04,925.85,34.56,399.23,19.84,0.0,0.0,0.0,0.0,42.9,2.2,2187.92,0.0,0.0,0.11,4648.18,70.45,3.73,0.0,643.07
2026-06-15 00:30:00,-25.99,87.81,64.35,0.15,8805.91,654.03,4548.59,452.37,0.4,0.04,929.82,34.58,457.47,19.9,0.0,0.0,0.0,0.0,42.53,2.18,2179.13,0.0,0.0,0.11,4572.99,71.17,3.73,0.0,644.38
2026-06-15 00:35:00,-20.59,65.12,64.14,0.15,8834.22,656.14,4563.66,452.46,0.4,0.04,928.19,34.64,459.19,21.27,0.0,0.0,0.0,0.0,42.05,2.16,2194.41,0.0,0.0,0.11,4514.38,70.15,3.73,0.0,646.9
